@relation 'pima-indians-diabetes-weka.filters.unsupervised.attribute.NumericToNominal-Rlast-weka.filters.supervised.attribute.NominalToBinary-N_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M8'

@attribute '0.452Body mass index+0.44 Triceps skin fold thickness+0.4352-Hour serum insulin+0.393Plasma glucose concentration+0.36 Diastolic blood pressure...' numeric
@attribute '0.621Age+0.594Number of times pregnant-0.332Triceps skin fold thickness-0.2512-Hour serum insulin+0.184Diastolic blood pressure...' numeric
@attribute '-0.535Diastolic blood pressure+0.468Plasma glucose concentration+0.433Diabetes pedigree function-0.362Body mass index+0.3372-Hour serum insulin...' numeric
@attribute '-0.834Diabetes pedigree function+0.404Plasma glucose concentration+0.35 2-Hour serum insulin-0.081Number of times pregnant-0.071Age...' numeric
@attribute '-0.488Triceps skin fold thickness-0.476Number of times pregnant+0.466Plasma glucose concentration-0.3472-Hour serum insulin+0.328Diastolic blood pressure...' numeric
@attribute '-0.685Body mass index+0.634Diastolic blood pressure+0.2712-Hour serum insulin-0.194Number of times pregnant-0.094Plasma glucose concentration...' numeric
@attribute '-0.712Age+0.589Number of times pregnant-0.282Triceps skin fold thickness+0.192Diastolic blood pressure+0.1322-Hour serum insulin...' numeric
@attribute '-0.566Triceps skin fold thickness+0.5492-Hour serum insulin-0.45Plasma glucose concentration+0.342Body mass index+0.212Age...' numeric
@attribute 'Class (1=Positive for diabetes)' {0,1}

@data
0.315215,0.453457,0.343808,0.624871,0.602565,0.64698,0.733308,0.565513,0
0.395585,0.606421,0.257496,0.635803,0.639386,0.688413,0.850662,0.555303,0
0.257188,0.303436,0.328377,0.564208,0.380058,0.693678,0.669184,0.543827,0
0.550554,0.689022,0.452365,0.240624,0.395728,0.657909,0.661473,0.475375,1
0.221214,0.235811,0.565885,0.699292,0.527133,0.286928,0.534244,0.582162,1
0.57599,0.236572,0.222555,0.657411,0.430665,0.617219,0.620511,0.534365,0
0.458876,0.27641,0.520376,0.120196,0.577778,0.742049,0.695164,0.491436,0
0.652348,0.685839,0.53944,0.302612,0.957685,0.56964,0.770507,0.539536,0
0.491038,0.130304,0.238996,0.596116,0.548037,0.503752,0.648732,0.644791,0
0.31367,0.356839,0.334173,0.650108,0.647602,0.560937,0.757232,0.582081,0
0.543923,0.300133,0.150528,0.535185,0.354844,0.59901,0.636999,0.466215,0
0.304149,0.331006,0.39495,0.672038,0.728547,0.655103,0.700129,0.516991,0
0.383992,0.325505,0.359733,0.612977,0.841713,0.615076,0.738283,0.554125,0
0.430586,0.678801,0.309203,0.649963,0.654028,0.564382,0.616922,0.615203,0
0.329474,0.342395,0.296708,0.622887,0.388659,0.621311,0.740432,0.443248,0
0.383465,0.585904,0.465781,0.453325,0.523973,0.583389,0.802441,0.558121,1
0.487055,0.165042,0.228895,0.632893,0.465751,0.622916,0.567858,0.489394,0
0.302938,0.368776,0.411336,0.599527,0.623782,0.600915,0.732313,0.551331,0
0.451444,0.270854,0.356764,0.760323,0.558101,0.724944,0.730678,0.567775,0
0.310524,0.65933,0.345461,0.594277,0.330462,0.55821,0.898254,0.568825,0
0.413115,0.800226,0.355219,0.495195,0.356307,0.527125,0.961351,0.583181,1
0.367787,0.685461,0.323124,0.613315,0.526166,0.613997,0.556432,0.636012,0
0.431389,0.266291,0.334894,0.483476,0.538498,0.642763,0.729917,0.576379,0
0.576462,0.398392,0.311252,0.39226,0.370597,0.518932,0.771814,0.572638,1
0.315218,0.363691,0.348778,0.658026,0.504267,0.753362,0.615388,0.518956,0
0.459121,0.257594,0.355832,0.498344,0.613212,0.736388,0.649266,0.600248,0
0.387717,0.449368,0.354954,0.622172,0.695464,0.530918,0.81935,0.56106,0
0.439004,0.774192,0.38193,0.667199,0.642066,0.609378,0.59618,0.54974,1
0.225328,0.363791,0.618122,0.488318,0.329469,0.335295,0.597197,0.614794,0
0.489839,0.263539,0.412764,0.500456,0.376424,0.688634,0.690718,0.534028,0
0.68601,0.204783,0.43816,0.878396,0.391531,0.620517,0.672099,0.688251,0
0.488762,0.387928,0.527265,0.699626,0.642398,0.725586,0.604077,0.460199,1
0.570827,0.142396,0.51276,0.724346,0.613623,0.467884,0.608643,0.411005,1
0.572568,0.679961,0.341926,0.653341,0.218556,0.642945,0.776212,0.423392,1
0.340163,0.237647,0.323399,0.65878,0.506046,0.606003,0.565898,0.436685,0
0.351316,0.204479,0.374053,0.639501,0.355677,0.6262,0.608917,0.529504,0
0.457192,0.243285,0.398438,0.597172,0.519102,0.557238,0.610357,0.557817,0
0.523469,0.355494,0.284255,0.635242,0.375654,0.564708,0.689343,0.416855,0
0.320663,0.393432,0.466338,0.576717,0.633856,0.570969,0.682945,0.546868,0
0.454628,0.19823,0.286323,0.692893,0.463321,0.594501,0.657901,0.56396,0
0.65701,0.1144,0.578646,0.894886,0.315116,0.569382,0.742553,0.78776,1
0.369491,0.220827,0.36161,0.673248,0.291667,0.662781,0.622508,0.417039,0
0.692208,0.227062,0.418118,0.384966,0.445858,0.637392,0.459262,0.560794,0
0.531136,0.925526,0.202151,0.597248,0.592517,0.584327,0.806759,0.633231,0
0.532112,0.237283,0.358547,0.241665,0.466239,0.659812,0.71413,0.564869,1
0.473914,0.943321,0.407648,0.674885,0.570364,0.61268,0.697174,0.496072,0
0.701691,0.193776,0.512046,0.374675,0.87587,0.487975,0.692797,0.250235,1
0.74152,0.579025,0.272675,0.76175,0.38507,0.668723,0.704033,0.452124,1
0.672845,0.529942,0.357567,0.544388,0.309753,0.541989,0.716759,0.414253,1
0.479284,0.489116,0.299187,0.593737,0.305087,0.486913,0.536299,0.407253,1
0.532656,0.174337,0.240602,0.666439,0.419685,0.628364,0.600821,0.468251,0
0.530075,0.81852,0.347076,0.62756,0.577926,0.607618,0.238246,0.542423,1
0.434861,0.67238,0.296282,0.613768,0.242714,0.567085,0.721286,0.418921,1
0.527623,0.438911,0.38605,0.580523,0.185123,0.546159,0.563558,0.623213,0
0.563674,0.682881,0.366602,0.706801,0.355044,0.586276,0.675537,0.425178,0
0.617586,0.583041,0.518325,0.609697,0.461269,0.569958,0.56572,0.517536,0
0.31614,0.266298,0.415126,0.51646,0.564833,0.618636,0.688898,0.518406,0
0.518713,0.72013,0.102664,0.492829,0.281609,0.667195,0.73158,0.642549,0
0.764306,0.164335,0.226394,0.484905,0.647128,0.498016,0.847357,0.712003,0
0.476961,0.900208,0.318155,0.419714,0.470582,0.576511,0.461108,0.749214,0
0.465457,0.62868,0.504998,0.713601,0.797683,0.53215,0.827724,0.404565,1
0.453768,0.907614,0.413892,0.655419,0.574424,0.663976,0.676461,0.492779,1
0.320678,0.299676,0.316167,0.592839,0.674822,0.51955,0.637802,0.665058,0
0.342695,0.403055,0.367104,0.674782,0.640609,0.441399,0.728582,0.592881,1
0.433428,0.196302,0.520302,0.596374,0.341342,0.705472,0.737304,0.659944,0
0.307622,0.202223,0.298278,0.527296,0.253152,0.637629,0.627294,0.534345,0
0.60252,0.237422,0.255582,0.641675,0.802757,0.402919,0.575678,0.422893,1
0.517698,0.090655,0.233197,0.584608,0.472574,0.463199,0.583937,0.58048,0
0.413093,0.477645,0.366777,0.538334,0.7182,0.604756,0.812235,0.564277,1
0.33485,0.933067,0.614171,0.514521,0.460226,0.978262,0.335066,0.438795,0
0.543517,0.23573,0.424202,0.607683,0.504788,0.643349,0.717176,0.574474,0
0.314726,0.41921,0.443861,0.638391,0.643657,0.636202,0.788756,0.482753,0
0.334249,0.314547,0.37018,0.639561,0.485887,0.540065,0.534549,0.491708,0
0.510425,0.213609,0.524524,0.552211,0.541236,0.747015,0.709212,0.474125,0
0.694336,0.340826,0.27975,0.670935,0.521314,0.52561,0.379686,0.563844,1
0.401018,0.630746,0.433647,0.395745,0.520647,0.680648,0.868784,0.551277,0
0.598627,0.951258,0.216572,0.619216,0.689129,0.554558,0.990795,0.560109,1
0.554847,0.194645,0.385009,0.453668,0.558421,0.539873,0.704945,0.51405,0
0.625916,0.468908,0.330087,0.586951,0.249683,0.498697,0.563037,0.449515,1
0.256533,0.381864,0.365396,0.615226,0.533752,0.634431,0.690908,0.583263,0
0.672142,0.508234,0.449053,0.851572,0.227613,0.773425,0.753187,0.759458,1
0.514292,0.426359,0.45152,0.742102,0.624166,0.62567,0.682088,0.457406,1
0.164774,0.210069,0.588345,0.63909,0.436385,0.379427,0.549732,0.571263,0
0.528811,0.401245,0.377151,0.572702,0.611193,0.661012,0.818389,0.630657,0
0.478634,0.401225,0.377847,0.402893,0.768883,0.442187,0.831447,0.656933,0
0.547502,0.240362,0.368726,0.624949,0.496032,0.61963,0.698984,0.600608,0
0.506975,0.621431,0.364301,0.501355,0.407682,0.64038,0.507001,0.416235,1
0.619557,0.529901,0.42972,0.465069,0.773596,0.633075,0.366864,0.420626,1
0.310466,0.422315,0.588335,0.638615,0.519496,0.212444,0.418869,0.637153,0
0.422785,0.389733,0.306802,0.685721,0.433444,0.651516,0.727695,0.533363,0
0.474771,0.38923,0.116779,0.556633,0.344253,0.50963,0.716193,0.506766,0
0.098961,0.6242,0.76303,0.647301,0.040324,0.580404,0.780543,0.342223,1
0.496212,0.159495,0.496696,0.801004,0.345457,0.538372,0.723983,0.694883,0
0.4728,0.823328,0.390612,0.696802,0.628986,0.533292,0.761259,0.505359,1
0.513672,0.153263,0.350112,0.504856,0.400627,0.549981,0.685865,0.612,1
0.558635,0.266996,0.563638,0.826907,0.466212,0.650891,0.823151,0.690459,0
0.489196,0.527117,0.342941,0.561375,0.468302,0.624643,0.593685,0.444849,0
0.556291,0.5833,0.308882,0.536441,0.323528,0.383562,0.732162,0.416988,1
0.469267,0.143666,0.528471,0.7485,0.454825,0.681532,0.688959,0.610797,0
0.334948,0.492713,0.298515,0.638201,0.605809,0.614798,0.675523,0.611754,0
0.703889,0.363005,0.706322,0.682099,0.308027,0.54341,0.786284,0.549367,1
0.670851,0.299084,0.521673,0.535685,0.568771,0.637256,0.67468,0.41324,1
0.431916,0.807909,0.386816,0.434207,0.230239,0.65205,0.580129,0.52011,0
0.530987,0.108008,0.34521,0.620752,0.328566,0.558804,0.578101,0.508105,0
0.490984,0.599094,0.254416,0.511947,0.40433,0.556418,0.434644,0.562399,1
0.402596,0.465086,0.221549,0.530093,0.461052,0.672683,0.646432,0.550842,0
0.52991,0.124759,0.324291,0.680237,0.424006,0.554905,0.662685,0.573798,0
0.520426,0.398771,0.444273,0.681969,0.524763,0.635902,0.434504,0.48414,1
0.568366,0.501061,0.240417,0.62565,0.445376,0.575287,0.589225,0.575402,0
0.420868,0.569065,0.261966,0.592358,0.758192,0.682486,0.505983,0.662493,0
0.528597,0.426118,0.195302,0.587552,0.442351,0.513602,0.526579,0.452324,0
0.539225,0.200672,0.340606,0.605672,0.516676,0.62927,0.667838,0.592352,0
0.475122,0.261987,0.314587,0.603781,0.734218,0.636447,0.653677,0.398705,0
0.403205,0.466384,0.446765,0.70146,0.875615,0.729488,0.818092,0.392996,0
0.271537,0.335546,0.348369,0.634028,0.556017,0.524381,0.714832,0.613191,0
0.471983,0.426333,0.362527,0.640083,0.519757,0.662466,0.617466,0.484804,1
0.382544,0.577282,0.308335,0.611939,0.580265,0.634666,1,0.514078,1
0.679196,0.254331,0.350305,0.612153,0.737337,0.534849,0.728332,0.43105,1
0.435941,0.191942,0.422642,0.620337,0.366374,0.604766,0.684885,0.551403,0
0.369435,0.632766,0.424517,0.494085,0.599309,0.715974,0.41321,0.628947,0
0.425094,0.331534,0.263805,0.565004,0.379358,0.487716,0.630164,0.476666,0
0.48405,0.203828,0.363239,0.603817,0.599456,0.744048,0.687006,0.476726,0
0.430405,0.572909,0.264588,0.393528,0.254196,0.573668,0.657476,0.585865,0
0.44835,0.201356,0.373057,0.594197,0.472448,0.539669,0.743294,0.663969,0
0.409233,0.490128,0.278322,0.572747,0.716325,0.52791,0.506673,0.715754,1
0.682435,0.637357,0.340354,0.450993,0.249661,0.502416,0.728145,0.570871,1
0.385614,0.278047,0.432021,0.593594,0.373369,0.508737,0.655566,0.562626,0
0.381106,0.229649,0.389767,0.678081,0.472631,0.604045,0.664949,0.559465,0
0.516622,0.792413,0.387732,0.464344,0.654022,0.629586,0.813054,0.559474,1
0.743431,0.642692,0.434098,0.374916,0.35278,0.534223,0.946256,0.449283,0
0.553858,0.709014,0.301088,0.505494,0.135594,0.631937,0.764197,0.51045,0
0.632118,0.272674,0.15812,0.6077,0.758576,0.479515,0.609483,0.425038,1
0.590336,0.16982,0.268635,0.292777,0.498252,0.497245,0.534983,0.601719,0
0.614203,0.420499,0.509386,0.746313,0.64156,0.558819,0.641073,0.513342,1
0.397666,0.770548,0.500862,0.702526,0.593205,0.586194,0.562277,0.482104,1
0.443477,0.393992,0.528566,0.357366,0.763691,0.590564,0.887762,0.521563,1
0.53571,0.241872,0.240271,0.640212,0.529505,0.556074,0.56665,0.477929,0
0.360491,0.341861,0.337252,0.620737,0.439804,0.60021,0.656451,0.427391,0
0.79844,0.089301,0.432262,0.913871,0.503032,0.663136,0.679545,0.666001,1
0.559378,0.663326,0.363846,0.57975,0.457335,0.556091,0.627649,0.358584,1
0.634004,0.284819,0.382566,0.401653,0.584901,0.663232,0.528473,0.500949,1
0.564705,0.561839,0.264463,0.569899,0.427498,0.619779,0.647387,0.33367,0
0.422067,0.570223,0.34445,0.616674,0.755921,0.556924,0.353704,0.682242,1
0.374564,0.371331,0.261794,0.623332,0.743722,0.547974,0.694417,0.650367,0
0.572378,0.946764,0.413654,0.682465,0.817794,0.585942,0.456504,0.54243,1
0.38701,0.215698,0.389415,0.424679,0.434718,0.593214,0.669013,0.485342,0
0.626804,0.664409,0.333787,0.608581,0.540638,0.395519,0.695072,0.394639,1
0.286867,0.653849,0.357419,0.601918,0.322853,0.604243,0.83519,0.563578,0
0.616313,0.721554,0.276284,0.62668,0,0.597646,0.43151,0.555754,0
0.463164,0.315896,0.289094,0.59406,0.586405,0.52035,0.624392,0.464109,0
0.4463,0.429607,0.374509,0.664469,0.38926,0.656376,0.719477,0.491036,0
0.374736,0.547915,0.436936,0.602931,0.674786,0.568261,0.423915,0.615592,1
0.395043,0.229951,0.258662,0.565806,0.474181,0.606918,0.606234,0.456788,0
