@relation 'unbalanced_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1'

@attribute '-0.271WBN_LP_H_1.00-0.265WBN_LP_H_0.75+0.262WBN_EN_L_1.00+0.25 WBN_GC_L_1.00+0.25 WBN_EN_L_0.75...' numeric
@attribute -0.351WBN_LP_L_0.25-0.317WBN_LP_L_0.50+0.278PSA-0.257WBN_LP_L_0.75-0.246BBB... numeric
@attribute 0.377WBN_GC_H_0.25+0.343WBN_GC_H_0.50+0.324NumHBA-0.303WBN_GC_L_0.25-0.276WBN_GC_L_0.50... numeric
@attribute -0.396WBN_EN_H_0.25-0.328WBN_GC_H_0.50-0.327WBN_EN_H_0.50-0.325WBN_GC_H_0.25+0.306NumRot... numeric
@attribute -0.41WBN_LP_H_0.25-0.349WBN_GC_L_0.75-0.347WBN_GC_L_0.50-0.313WBN_GC_L_0.25-0.252WBN_LP_H_0.50... numeric
@attribute 0.398XLogP+0.352BadGroup-0.309NumHBD+0.284WBN_LP_H_0.25+0.271WBN_EN_H_0.25... numeric
@attribute 0.594BadGroup-0.451NumRot-0.263WBN_EN_H_0.25-0.246XLogP-0.24NumHBD... numeric
@attribute 0.389NumHBD-0.362WBN_EN_L_0.25+0.359WBN_EN_H_0.25-0.271WBN_EN_L_0.50-0.213PSA... numeric
@attribute -0.446XLogP+0.412WBN_LP_H_0.25-0.363MW-0.249WBN_GC_L_0.50-0.234WBN_GC_L_0.25... numeric
@attribute '0.629NumHBD-0.406NumHBA+0.348BadGroup+0.3  XLogP-0.247WBN_GC_L_0.75...' numeric
@attribute '-0.706BBB-0.406NumRot+0.25 WBN_EN_H_0.25-0.172NumHBD-0.167NumHBA...' numeric
@attribute '0.49 NumRot+0.43 BadGroup-0.403XLogP+0.306WBN_LP_L_0.25+0.207WBN_EN_H_0.25...' numeric
@attribute Outcome {Active,Inactive}

@data
3.285518,-2.732064,-0.968009,-0.619687,0.390107,0.167327,-0.346317,-0.847576,0.148151,-1.168835,-0.388474,-0.323127,Inactive
-2.019622,0.90788,1.235546,-2.086949,-2.304744,0.444595,2.911712,-1.059815,-0.71687,0.597373,-0.64574,-0.841247,Inactive
0.259,3.605657,-3.031476,0.264068,0.012907,-0.218752,0.47122,1.007105,0.109589,-0.786688,0.426731,0.220189,Inactive
2.95745,6.069022,-1.393552,-2.786798,1.630518,-0.876146,0.416458,-1.2298,0.623459,0.869919,-0.801016,-0.142,Inactive
0.253587,4.128346,-2.427918,0.104474,-0.424343,-0.799838,-0.216471,1.18938,-0.433106,0.258757,0.285459,0.000727,Inactive
0.774791,-1.698087,0.907135,1.313796,0.064212,1.093126,0.577357,-0.990485,-1.271582,-0.216286,0.841008,-0.708548,Inactive
2.167202,0.500533,-0.983432,-0.855894,-1.29315,-1.849635,-0.613976,-0.564727,-0.2193,0.198182,0.045213,0.333473,Inactive
0.032041,-0.454483,0.513633,-1.148812,-3.59051,0.215525,0.018871,-3.034578,0.994391,0.372271,0.975398,0.123032,Inactive
1.155412,-0.849425,-1.440078,1.013362,-3.015434,0.482219,0.168845,-0.715287,-2.037634,-1.418326,1.135759,0.325938,Inactive
-3.235297,3.058055,1.496784,-3.776226,-0.871145,-0.861137,0.401866,-0.134962,-0.359311,0.270522,0.008535,0.411803,Inactive
-2.245545,2.773286,-2.198051,-0.850551,0.262339,-1.122557,1.246142,-0.55181,0.104224,-1.182261,0.724451,0.276223,Inactive
2.101651,0.241423,2.611643,1.134307,-0.461522,-0.650598,0.570111,0.01332,-0.61948,-1.175405,-0.370681,0.188857,Inactive
-2.010775,2.503363,0.452281,0.219995,-1.115411,-1.903815,-1.052983,-1.384152,0.162556,0.672991,-0.724075,0.945943,Inactive
0.865787,0.49337,2.84138,-3.522778,0.967823,0.40555,-1.444899,0.668912,0.230007,-1.087637,0.164835,-0.235557,Inactive
-2.779186,2.876161,1.157176,-3.77529,-0.263163,-1.018465,-0.603544,-0.120958,0.071218,-0.035516,-0.120611,-0.205388,Inactive
1.619166,2.836445,-1.472439,0.897823,2.409945,1.227944,1.115003,1.49084,0.327653,0.651614,0.933806,0.18528,Inactive
1.849023,-1.910584,-2.730298,-3.303729,-1.385065,-0.080932,-1.234071,0.918959,0.058073,-1.057941,0.743491,0.612651,Inactive
-6.254736,0.251828,-0.019815,0.812898,0.224353,0.506138,1.053422,-1.135992,-0.737302,0.502283,0.30164,0.176807,Inactive
-5.160599,-2.449954,-3.00774,-0.375165,-0.617985,0.061598,0.401905,-0.974009,0.479561,-0.09652,-0.595644,-0.383768,Inactive
-0.202527,4.147122,1.181053,-0.610147,1.089484,0.711585,1.021786,-1.04071,0.139505,0.22477,-0.403955,-0.488694,Inactive
3.8232,-2.082086,0.550771,0.567767,-0.34408,-0.375056,-1.157645,-0.354847,0.503432,-0.358167,0.467054,0.256251,Inactive
0.639344,-0.844377,-1.698784,-1.895279,-0.880525,-3.203608,0.346543,0.16077,0.024398,0.819668,0.254834,0.580158,Inactive
2.674785,-0.571985,1.395432,0.755971,-0.589679,-0.562335,1.259822,0.44947,-0.777706,1.219914,0.312137,0.739338,Inactive
-2.216809,1.776884,-0.33407,-0.330979,-0.661098,-1.341777,-0.2458,-1.835343,-0.398475,0.298275,0.199661,0.138125,Inactive
-3.598207,2.507077,1.368367,-3.595645,-1.239032,-0.090041,0.048441,-0.068913,-1.018584,0.571996,0.039142,-0.283467,Inactive
-0.721042,3.033439,0.446707,0.160414,0.334282,0.080412,-0.406563,0.825068,0.33993,0.190211,-0.354214,-1.06693,Inactive
-0.859952,3.309648,-2.144552,1.195812,-0.670697,-0.402982,-0.602556,1.588336,0.07364,0.115387,-0.022557,0.330575,Inactive
0.459521,4.191276,-2.1599,0.108153,-0.3241,0.530968,0.870523,0.469985,-1.212566,-0.089461,0.453609,0.403223,Inactive
2.065852,-2.647315,-0.303863,0.541729,1.746369,0.033573,-0.518302,-0.606767,-0.06785,-0.977067,-0.76423,0.207299,Inactive
1.67031,-1.318593,1.732854,0.848443,0.463056,0.122244,0.396342,-0.248053,-0.956223,0.348435,0.319561,-0.419118,Inactive
2.42449,6.036356,-1.764061,-0.32982,0.283356,2.044366,0.488152,-1.45823,-0.788755,0.218184,-0.338164,-0.077287,Inactive
-5.065722,-2.419024,-3.066948,-0.473486,-0.480361,-0.170058,0.570452,-0.89944,0.778854,-0.136973,-0.632529,-0.16605,Inactive
2.468232,-1.872943,-0.128094,1.850334,0.023926,0.867105,-0.574409,-0.785873,0.253173,-1.292301,1.568889,-0.52544,Inactive
3.381674,-0.633551,-1.5293,-0.405489,-2.05644,-1.532149,-0.43608,-0.76945,-0.270123,-0.824404,1.395542,0.35531,Inactive
6.303893,7.46411,-2.965565,-1.488809,3.183698,1.961802,-0.446652,-1.5807,0.036646,0.320538,-0.568859,0.070369,Inactive
-2.545437,1.39304,0.902131,-3.979276,-0.367025,-0.009432,0.441778,-0.044321,-1.487738,0.315413,0.825277,-0.047715,Inactive
-3.510478,3.808509,0.053215,-0.134119,-0.321364,-1.96277,0.918742,-0.840205,1.171529,-1.210889,-0.108964,0.430002,Inactive
1.732341,-0.26691,0.902966,0.932814,0.493625,0.707123,0.7228,-0.628565,-0.717311,-0.511309,0.441454,0.011149,Inactive
1.515453,0.345409,2.507186,-4.514546,-4.365491,-0.535665,-0.337767,1.680863,2.313737,0.412239,0.192531,-0.330823,Inactive
1.597517,-2.458735,-1.236898,0.506934,0.147424,0.336619,0.721143,0.178229,-0.731201,0.620028,-0.467174,-0.618566,Inactive
-1.754301,2.678846,-3.400826,-1.228659,-0.350873,-1.360061,0.749921,-0.059615,-0.566763,0.399864,0.940845,-0.16019,Inactive
0.216937,0.338411,0.773184,-0.573642,0.282883,-1.261702,-0.048166,-1.404893,1.060453,-0.036045,0.172854,-0.000999,Inactive
-1.290822,-2.911897,-0.865587,0.64051,0.11383,-0.324657,-0.296459,-0.177268,-0.825679,-1.004297,-0.617096,-0.332574,Inactive
3.221313,-2.306595,-4.007202,0.130197,-0.793056,-0.786797,-0.793733,0.765001,-2.021472,-0.131518,-0.367313,-0.099498,Inactive
-5.326741,1.199885,-0.952656,-0.5759,-0.456085,0.652899,-0.077792,-2.305426,-0.421359,-0.182925,-0.483368,-0.387656,Inactive
-3.346117,-0.02152,-1.681079,0.024956,0.7718,-2.072361,1.394003,-0.524574,-0.10753,-0.922031,0.982968,0.630683,Inactive
1.202099,0.269725,1.593511,-0.565544,-0.485207,1.270716,-0.933857,1.136213,-0.377287,-0.485767,1.074465,0.965761,Inactive
-3.832302,3.440667,-0.433621,-0.308788,-0.756779,-1.293392,0.343365,-1.139777,-0.02007,-0.606494,-0.036684,-0.171627,Inactive
1.004934,-2.564419,-1.949716,0.946556,0.243821,2.151408,0.75329,1.19165,2.121661,0.897382,-0.266888,-0.106967,Inactive
-4.203629,3.600791,-0.124264,-1.000508,-0.461522,-0.315745,0.313914,-0.713513,0.11997,-2.098076,0.75038,0.322177,Inactive
-3.9886,3.372206,-0.30014,-0.053782,-0.651919,-0.748407,0.783588,-1.52424,-0.175375,-1.809412,0.229576,-0.287437,Inactive
-3.749061,3.480164,-0.501466,-0.449136,-0.640725,-1.541784,0.645669,-1.072363,0.262397,-0.732031,0.070277,-0.116549,Inactive
5.182969,-3.225972,-4.363977,-0.569954,-1.29011,-2.673821,-0.267194,1.054154,-0.741779,0.362898,-0.351173,0.620723,Inactive
-4.978182,0.593627,-1.949562,-1.507895,0.297681,0.431919,0.559194,-1.919858,0.355405,-0.350447,-1.806211,-0.493856,Inactive
1.821002,-0.866991,0.553091,0.982186,0.043039,-0.461019,-0.184864,-0.050704,-0.538618,-0.492456,0.442666,-1.079037,Inactive
4.261126,-1.372577,-0.190775,-2.685855,-2.507694,-3.618953,1.058774,0.329258,-0.423917,0.886095,0.105989,0.443145,Inactive
3.229046,-2.164119,-3.320141,0.592758,-0.556538,-0.777377,-0.620533,0.908059,-1.398004,-0.495683,-0.327377,-0.125546,Inactive
1.832519,0.048444,2.115837,1.643557,0.013174,-0.968465,-0.761119,0.246994,-0.363212,-0.252487,-0.001122,-1.133322,Inactive
1.87427,-0.056645,2.206338,1.879722,0.385093,-0.229866,0.3255,0.076841,-0.417052,-0.525282,-0.259589,0.468251,Inactive
2.018077,-0.442258,1.328872,1.505787,0.760395,-0.590903,-0.294141,0.004889,-0.047347,-0.674764,0.141667,-0.545951,Inactive
0.614778,-0.792783,2.328244,0.075505,-2.538115,1.934895,2.718835,0.155984,0.823287,0.409014,-0.208364,0.899308,Inactive
2.019501,0.131671,2.014252,1.474577,0.191617,-1.366511,-0.49273,0.37006,0.068764,-0.361385,-0.064467,-0.770649,Inactive
3.194064,0.459111,1.035749,0.611003,1.150748,-1.275842,0.010813,-0.381377,-0.230191,-0.690085,0.414002,-0.359596,Inactive
-3.477252,2.625351,2.901262,-2.26355,0.870607,-0.572483,-0.591652,0.117159,1.174479,-0.170807,0.29162,-0.606354,Inactive
-1.761061,0.360352,0.445919,1.210822,-0.336741,2.340041,2.589538,0.126793,1.007881,1.552019,0.497687,-0.871442,Inactive
5.398891,7.3734,-0.786264,-2.81113,2.887546,1.032997,-0.809264,-2.433517,-0.010062,1.448832,-1.884765,-0.436792,Inactive
-1.623927,0.869038,2.000662,-1.548645,0.535221,-1.099795,1.992363,-0.801674,-0.389899,0.276107,0.161873,-1.052755,Inactive
1.260904,-2.336776,0.205992,1.308477,-1.53085,0.00324,-1.36899,-0.873068,-0.753688,-0.272751,0.973892,-0.664087,Inactive
4.585954,-4.513775,-1.12634,-0.23422,0.698251,0.669424,-1.210457,-0.886071,-0.500538,-0.408648,-0.397483,-0.16246,Inactive
-1.203882,-1.01502,3.491054,-1.954019,-1.556428,2.186312,-1.401322,0.291791,2.37267,1.950881,0.602591,-0.714117,Inactive
2.964798,-2.584803,-4.800911,2.064568,0.22333,-0.988987,0.06906,1.717522,-0.134723,0.17205,-0.132416,0.499005,Inactive
13.408116,-0.681957,-0.701076,-2.102593,4.661494,1.78762,-0.865494,-2.380922,0.593444,-0.198262,-1.039282,-0.009674,Inactive
1.88779,-1.353673,1.992568,0.459383,-0.979167,0.78549,2.511261,-0.251962,-1.24485,1.034232,-0.02614,0.952819,Inactive
5.209771,-4.285823,-1.74755,0.460377,1.877368,-0.968003,-0.119652,0.150289,0.927905,-0.056202,0.420257,0.274197,Inactive
0.992923,-0.013911,2.974474,0.850447,-1.029857,-0.023365,1.438795,-0.549096,-0.824454,-0.274339,-0.227478,0.491941,Inactive
-5.221634,-2.777879,0.626666,-2.895064,1.231882,1.055077,1.351029,1.189858,1.480816,-0.346076,-0.421787,0.743583,Inactive
6.788828,1.242099,1.699716,-1.214687,1.523399,1.230942,-0.358937,-3.152456,0.502579,1.289689,-0.298395,-0.076783,Inactive
2.171042,-0.526369,2.473033,1.809687,-0.732527,1.058693,-0.010624,0.311002,-0.919688,1.41735,-0.944657,0.600798,Inactive
1.789094,-1.954029,0.45838,-0.357669,-2.212333,1.845056,0.746266,-0.867554,1.316822,-1.020822,0.892691,-0.170349,Inactive
-0.000046,-2.74426,0.708292,0.144907,-2.047884,2.796879,-0.384494,-2.124811,0.413368,0.608601,1.652324,-0.832526,Inactive
-1.003497,2.871144,-1.765813,-0.918858,-0.329939,0.217108,-0.302397,-0.085078,-1.161303,0.092983,-0.13585,-0.582262,Inactive
1.727366,-1.96333,0.488389,-0.387258,-2.214477,1.820446,0.757701,-0.891979,1.313301,-1.026317,0.879084,-0.178574,Inactive
0.739315,-0.816946,2.337483,0.074963,-2.531031,1.959364,2.697779,0.145618,0.827537,0.416925,-0.203209,0.905258,Inactive
5.595207,-3.435678,-2.042162,0.963521,1.889489,0.508001,0.263522,0.72994,0.119525,1.02151,-0.086721,0.750886,Inactive
0.287847,3.826053,-2.844727,-0.657079,-0.286802,1.040546,-0.508651,1.705508,-0.130381,-0.933826,1.074172,0.314158,Inactive
3.061111,-2.614997,-1.428514,-1.350741,-1.537752,-2.204775,-0.943981,0.452088,-1.333106,-0.118902,-1.26458,-0.042877,Inactive
-2.412341,-2.061559,0.358367,-0.411607,-1.557618,-1.65824,-0.81538,-0.459507,-0.129165,0.747004,1.072636,-0.614664,Inactive
-4.264454,-0.02898,0.263789,-2.28093,0.642872,-0.566419,-0.064615,1.344045,0.036932,-0.147708,1.731228,-0.489031,Inactive
1.937881,-0.404749,1.318477,1.484168,0.774076,-0.658836,-0.263528,0.019247,-0.079444,-0.694994,0.123737,-0.509218,Inactive
-0.525196,0.146463,-0.23532,-4.62688,-0.85904,-1.988661,-1.105588,0.109467,0.470862,0.314175,1.506325,1.121397,Inactive
0.165838,3.21449,-3.386682,-0.351952,0.510578,-0.606121,0.740526,1.060833,-0.159964,-0.359688,0.721244,0.045134,Inactive
-4.889932,-0.745413,-1.386418,0.317129,-1.541951,-1.304863,0.607259,-0.938821,1.59136,0.143485,0.63965,0.05848,Inactive
2.196719,-1.411203,1.506778,0.860578,-1.55778,0.062067,-1.656424,-1.38958,0.16624,-0.491271,0.718352,-0.557905,Inactive
0.531097,3.80196,-0.833464,-1.158999,-0.123136,-0.012354,0.375057,1.560301,-0.315699,0.640295,0.79131,0.883947,Inactive
-1.315869,-2.605894,-4.327993,-0.347194,-0.585758,-1.380871,0.409132,-0.249584,-0.459954,-0.468788,0.308753,0.753654,Inactive
-0.536154,-0.429789,-3.219402,-1.905236,-0.788205,2.614125,0.631174,1.419153,-1.499458,1.188106,0.620637,0.261655,Inactive
-3.489171,3.9179,0.156254,0.021501,-0.343362,-1.985876,0.67767,-0.845848,1.247408,-1.230449,-0.396923,0.837856,Inactive
-0.183801,-1.000874,2.066416,-1.978658,-0.499674,2.004432,-2.251494,-1.635716,0.634251,-0.940645,2.682837,-0.314064,Inactive
-1.062328,-2.972487,-1.086454,0.455041,1.563068,-0.661454,0.26276,0.232483,-0.314445,-0.715664,-0.607626,-0.085599,Inactive
2.517896,0.639696,0.381838,-1.101238,-2.410445,-5.110326,0.426882,1.506359,0.775571,1.377937,0.103009,-1.219708,Inactive
-2.30596,1.460629,0.910861,-3.937426,-0.246812,0.359212,0.248057,-0.17546,-1.864588,0.27848,0.748815,-0.256612,Inactive
4.965771,-1.975296,1.310237,0.618331,1.037906,-0.859195,-1.556336,-0.021046,0.237788,1.029966,-0.071375,0.224186,Inactive
-4.054113,-1.100115,-4.737146,-0.026618,-0.0189,1.517421,-0.430444,-1.092067,-0.618044,1.320309,-0.333198,-0.711028,Inactive
2.232308,5.866846,-1.689622,-0.3516,-0.111875,1.41115,-0.155768,-0.73491,-0.884133,1.249739,-0.620216,0.142598,Inactive
2.336999,-0.199031,0.971569,0.731589,1.314913,0.175455,1.264485,-0.25788,-0.056037,-0.621769,0.519573,0.34514,Inactive
-1.751515,3.107278,0.572113,-0.128748,-1.00159,-2.602907,-0.326002,-1.805734,0.701003,0.61985,-0.060491,0.775331,Inactive
-0.502646,0.001651,-0.487193,0.980264,0.485698,0.862968,0.87102,0.005145,0.029394,0.813762,0.968077,-0.839166,Inactive
1.44775,-1.450595,1.588316,1.556866,-0.182923,1.168604,1.03805,0.057128,-1.851354,0.775986,0.442531,-0.138077,Inactive
1.416835,-1.454705,1.560163,0.71969,0.155671,0.060899,0.596091,-0.564868,-0.67831,0.430584,0.258149,-0.563568,Inactive
1.354887,-0.28908,2.527369,1.990855,-0.475246,0.604381,1.215492,0.08392,-0.874148,-0.10084,-0.182793,0.633771,Inactive
-3.83295,3.146788,1.007277,0.761644,0.5537,-1.007091,0.660836,-0.68097,1.559832,-0.831472,0.183746,-0.322989,Inactive
-5.757967,0.802258,-1.488171,0.035987,-0.40039,-1.374222,0.019874,-0.378785,-0.374097,1.667417,0.259443,-0.656085,Inactive
3.519406,-0.747706,0.440091,1.512636,0.572064,0.250864,-0.099372,-1.031521,1.151994,-1.849556,1.603376,-0.146652,Inactive
5.532272,0.440746,-2.683542,-1.003831,0.354118,-0.276959,-0.527724,-0.135279,-0.974125,-0.507409,-1.334788,-0.179253,Inactive
8.019659,2.29185,-2.957086,-1.43638,1.864772,1.697691,0.233293,-1.336587,-0.489075,0.016749,1.439794,1.127709,Inactive
-0.81201,1.235465,-0.184526,-0.402785,0.18067,0.470428,-1.260646,-2.034847,-0.066229,0.464243,0.197175,-0.293466,Inactive
0.558029,-0.874596,-1.620828,-1.727938,-1.02542,-2.926064,0.031878,0.091528,-0.276138,0.927714,0.152636,0.510552,Inactive
1.992094,-1.357675,1.546264,0.440745,0.935664,-0.565518,1.068083,-0.231244,-0.300138,0.345282,0.331928,-0.213157,Inactive
0.144816,-2.066781,0.474124,0.309353,-1.120058,3.072122,1.754294,0.526404,0.599295,-0.512653,-1.230546,-0.459863,Inactive
-1.748827,0.508238,2.213039,-1.114871,1.090426,-0.564833,1.51033,-0.817617,-0.368517,0.734599,0.028806,-0.947289,Inactive
6.348821,7.70433,-2.199184,-0.929643,3.447388,1.889441,-0.402704,-1.451423,0.671834,-0.106247,-0.66306,0.303177,Inactive
-0.774028,3.186637,-0.787176,0.635818,1.950331,1.184862,-0.973489,1.850056,1.53078,0.926801,0.886717,0.137653,Inactive
-0.160032,4.078272,-1.999628,-0.491855,-0.034436,0.646791,-0.182278,1.424911,0.303325,-1.257696,0.918104,0.296752,Inactive
-0.71368,4.481243,-0.097729,-0.66482,-1.317194,-0.502663,-0.090097,0.137519,-1.393466,-0.302155,0.050056,-1.955401,Inactive
2.277197,-0.980156,1.463775,1.281054,0.242827,0.285554,1.289317,0.001075,-0.844927,0.772157,0.392397,0.977012,Inactive
0.524377,3.527978,-3.248148,0.067741,0.223551,0.29371,0.142436,0.71793,-0.397817,-0.234222,0.462211,-0.10783,Inactive
-3.371239,2.683649,1.32544,-3.765258,-0.967734,-0.378076,0.251378,-0.078052,-0.643163,0.504853,-0.035931,0.024559,Inactive
2.558001,5.776208,-2.217655,-0.753721,0.704825,1.747486,0.775491,-1.358248,-0.515139,0.580181,-0.183194,0.06978,Inactive
1.617894,-0.950218,1.842904,1.452843,0.563257,0.062029,0.252646,-0.14296,-1.402483,-0.02955,0.252667,-0.342405,Inactive
1.83687,-0.470158,1.301754,1.367538,-0.811417,0.120162,0.13079,-0.245659,-0.949756,-0.011252,0.063645,-0.027336,Inactive
5.59429,6.996975,-1.443506,-3.849229,3.609984,0.621501,0.610814,-2.394235,0.156946,0.24526,-0.877751,-0.586553,Inactive
2.359264,-0.824123,0.817875,0.456112,-0.369922,-2.010039,-0.418357,1.338594,0.069806,0.831743,0.2838,-1.303728,Inactive
0.190623,3.22145,-3.413197,-0.365502,0.595142,-0.806363,0.861283,1.173738,0.032569,-0.435397,0.719265,0.229499,Inactive
-5.92982,-2.427569,0.807938,-2.562445,2.476712,0.603909,-1.006404,0.638703,-0.960697,-0.285481,-0.461356,0.000179,Inactive
1.906399,-1.273589,-0.650441,-5.143767,-3.999238,1.053826,-0.889752,1.235671,0.710419,-0.554085,-0.977068,0.676396,Inactive
-2.129719,1.235481,1.661977,-1.670717,-2.697585,0.581672,2.401153,-1.357756,-0.983905,0.691773,-0.749321,-0.672509,Inactive
5.43461,1.195319,-1.196494,0.060522,0.119834,-0.179101,-0.67714,-0.44432,-0.790887,-0.543125,0.054482,-0.118728,Inactive
-0.020068,-0.892437,-1.201042,0.655769,0.727645,0.937894,-1.246468,-1.274561,0.597868,1.51816,1.340501,-0.475451,Inactive
-5.056574,-1.839747,-2.495979,-0.173192,-1.019487,-0.676931,-0.022946,-0.678209,1.068387,0.496778,-0.987666,0.054309,Inactive
3.973228,-0.121096,0.033377,-1.226914,-1.982947,-1.053448,-0.954992,-0.543402,-2.071709,-0.107357,0.624146,-1.819468,Inactive
0.020798,0.339255,3.337175,1.019172,-3.297858,1.667475,1.271554,0.006407,0.575894,-0.845672,-0.497201,0.078439,Inactive
2.56236,-0.78729,-1.907708,-1.574472,-2.711969,1.143982,2.563891,1.25581,0.899146,-0.552793,-1.004015,0.339336,Inactive
2.004964,-2.616113,-0.071156,1.211684,0.81847,0.867643,0.310554,-0.030029,-0.600328,-0.477839,-1.098033,0.362174,Inactive
0.232518,3.342722,-0.842936,1.394436,1.674541,0.111931,-0.392237,1.513236,1.360419,0.546944,-0.081473,0.12096,Inactive
0.090217,3.5854,-0.526371,1.775466,1.492007,0.518605,0.226139,1.056106,1.252468,-0.92796,0.33574,-0.185979,Inactive
7.086351,1.452549,-0.423343,-3.410368,-0.734593,-1.768661,-0.840948,-1.584989,0.646915,0.138055,0.620311,0.294931,Inactive
-0.236218,-1.104862,-1.962064,0.755927,0.396767,2.291212,1.405332,0.629967,-0.755568,1.57958,-0.078655,-0.696079,Inactive
2.340187,-2.158345,-1.587485,-3.368462,-3.53356,-0.847982,1.04877,0.740181,0.917033,-0.181849,-1.188542,0.124809,Inactive
3.248818,-2.224081,-2.485211,1.042536,-3.513854,-0.622262,-2.964228,0.490071,-2.801912,1.0027,-1.269426,-0.741593,Inactive
-0.340729,2.727033,-3.896041,-1.503433,1.224731,1.073756,0.239624,1.371121,0.209429,-1.536277,-0.225811,0.637961,Inactive
1.538314,0.27408,2.321588,1.811578,0.715203,-1.174652,-0.233626,-0.126245,-0.008339,-1.427042,-0.123448,-0.226342,Inactive
-5.008624,-2.154505,-2.758989,-0.375559,-0.873477,-0.501206,0.091728,-0.544187,0.917485,0.664711,-0.921993,-0.282942,Inactive
6.257109,8.130067,-1.566726,-0.24854,2.968033,2.220328,-1.067491,-1.56274,0.490706,-0.500573,-1.248727,0.719502,Inactive
11.603928,4.08705,-0.53502,-1.982373,0.891618,-0.547923,-0.877868,-0.576333,-0.691463,0.617744,-0.878421,-1.126042,Inactive
6.200645,7.699782,-2.060128,-0.713647,3.257109,2.144882,-0.691445,-1.533803,0.428276,-0.087681,-0.766723,0.260662,Inactive
2.596544,0.245619,0.26047,-2.168091,-1.312724,-0.995664,-0.110887,-0.342556,-0.678216,0.830719,0.450948,0.336972,Inactive
0.836322,4.294461,-2.652289,-0.240854,-0.160639,1.387369,-1.21246,1.685554,-0.290106,-0.877265,0.548906,0.941297,Inactive
-0.12242,3.546998,0.78652,1.517989,1.025857,1.088108,0.508091,0.850998,0.549319,-0.33846,-0.379325,0.644017,Inactive
-3.730514,0.430984,1.234532,2.222429,0.100242,-0.261582,-0.086833,-0.277334,0.036137,0.864062,-0.204414,1.453627,Inactive
-0.683107,3.546401,0.175352,2.039793,0.579296,0.28687,-0.607581,1.32817,0.98325,-0.159019,-0.051604,-0.421868,Inactive
0.502707,2.425172,-4.727467,0.294059,2.074488,1.335416,0.601186,0.991528,-0.280849,-0.539605,-0.548322,-0.154837,Inactive
-0.857158,3.686811,0.741382,2.007474,0.460846,0.224269,-0.574677,1.138181,0.912574,-0.353113,-0.182681,-0.637964,Inactive
-3.804593,-0.907678,0.2567,2.051875,0.02618,-1.054936,-0.309389,0.358267,0.221037,-0.424769,0.160313,0.340148,Inactive
-5.870705,-1.936057,-2.360483,-1.25545,-0.950013,1.378645,-0.635971,-0.075536,0.24517,-0.686136,0.140922,-0.257889,Inactive
1.226759,0.800589,1.875782,-4.113154,-1.265416,-0.717038,-2.548648,-0.508129,0.840909,0.903427,1.047055,0.193888,Inactive
4.519659,0.60571,-1.504513,0.489529,-1.766734,-0.963699,-0.86016,0.726401,-1.047341,-0.230876,0.264532,-0.55885,Inactive
-6.113374,0.382269,0.293354,0.868961,0.730799,0.026513,1.378005,-1.042036,0.102985,0.437542,0.354349,0.602738,Inactive
4.191545,-1.122247,0.250592,-4.128832,3.777631,3.338565,-2.459306,-2.019478,2.026461,0.369754,-0.259989,0.917469,Inactive
0.184725,3.573317,0.04485,0.08631,1.296165,-0.825942,0.215927,1.213851,1.435048,0.058007,-0.310558,-0.089616,Inactive
-5.385554,-2.260764,-2.664258,-0.067446,-0.98744,0.415265,0.23996,-1.064343,0.178329,-0.345638,-0.616644,-0.783175,Inactive
-3.00769,1.239331,-0.407625,1.192166,-0.607154,-1.733154,-0.122477,-0.220117,-0.04837,-0.655025,-0.07971,0.983164,Inactive
-0.282933,4.294334,-1.431675,0.404225,-0.839509,-0.891307,-0.385694,0.859151,-0.081377,-0.302815,-0.234377,0.223734,Inactive
-0.691519,4.16896,1.929493,0.781345,-0.070525,-0.642705,-0.434277,0.824819,0.835659,-1.033003,-0.938161,-0.299862,Inactive
-4.323056,-1.809647,-0.718831,1.455455,0.608472,-0.330745,0.187213,0.231302,-0.002538,-1.303309,-0.833642,-0.168013,Inactive
1.160495,3.541967,-1.234335,1.683215,1.85862,1.191773,-0.048411,1.580358,0.981033,-0.625706,0.756226,-0.303794,Inactive
-4.96554,-1.79317,-2.318944,-0.074497,-1.01842,-0.660316,0.118312,-0.524481,1.275281,0.242937,-1.100689,-0.010277,Inactive
1.247553,1.407819,-0.337144,-0.660608,3.019908,-1.248471,0.881782,0.177718,-0.309627,0.373965,0.392859,-0.705854,Inactive
6.206409,-0.364167,0.764894,0.329977,1.420399,0.241757,1.394343,0.340849,-0.575138,0.755018,-0.038284,1.820636,Inactive
2.184611,-0.431425,1.598246,1.402073,0.522543,-0.27532,0.698938,0.197395,-0.197462,-0.248872,0.012136,0.258637,Inactive
2.084413,-0.36238,1.264326,1.153365,-0.50582,-0.362975,0.786115,0.104981,-0.157784,-0.592575,-0.051832,0.248873,Inactive
1.99206,-0.806703,0.808718,0.89833,-0.165324,-0.382619,0.817215,0.245797,-0.470545,-0.142967,0.157788,0.107033,Inactive
2.067551,-0.178747,1.741386,0.661078,0.337968,-1.270165,0.161513,-0.020333,-0.20828,-1.251789,0.155838,-0.807714,Inactive
3.100337,0.452817,1.091134,0.69346,1.020527,-1.103609,-0.117056,-0.451503,-0.445281,-0.688544,0.444211,-0.51815,Inactive
