@relation 'unbalanced_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A33-M8'

@attribute '-0.271WBN_LP_H_1.00-0.265WBN_LP_H_0.75+0.262WBN_EN_L_1.00+0.25 WBN_GC_L_1.00+0.25 WBN_EN_L_0.75-0.249WBN_GC_H_1.00-0.245WBN_LP_H_0.50-0.239WBN_EN_H_1.00+0.233WBN_LP_L_1.00+0.228WBN_EN_L_0.50-0.222WBN_EN_H_0.75+0.213WBN_LP_L_0.75+0.208WBN_GC_L_0.75-0.207WBN_GC_H_0.75+0.196WBN_EN_L_0.25-0.178WBN_EN_H_0.50+0.173WBN_LP_L_0.50-0.129WBN_LP_H_0.25-0.125WBN_GC_H_0.50-0.113WBN_EN_H_0.25-0.11XLogP-0.106MW+0.084WBN_LP_L_0.25+0.079NumHBD+0.062WBN_GC_L_0.50-0.062WBN_GC_H_0.25+0.05 BadGroup+0.048NumHBA-0.03PSA-0.029NumRot-0.024BBB+0.022WBN_GC_L_0.25' numeric
@attribute '-0.351WBN_LP_L_0.25-0.317WBN_LP_L_0.50+0.278PSA-0.257WBN_LP_L_0.75-0.246BBB+0.227WBN_EN_L_0.25+0.227WBN_EN_H_0.75-0.215WBN_LP_L_1.00-0.203XLogP+0.203WBN_EN_H_1.00+0.201WBN_EN_L_0.50+0.172NumHBA+0.167WBN_GC_L_0.25+0.166WBN_GC_L_0.50+0.166WBN_EN_H_0.50+0.166WBN_EN_L_0.75+0.147NumRot+0.145NumHBD+0.133WBN_EN_L_1.00-0.131WBN_LP_H_0.25+0.13 MW-0.121WBN_LP_H_0.50-0.092WBN_GC_H_0.50-0.09WBN_LP_H_0.75-0.083WBN_GC_L_1.00-0.079WBN_GC_H_0.25-0.074WBN_GC_H_0.75+0.07 WBN_EN_H_0.25-0.07WBN_LP_H_1.00-0.053WBN_GC_H_1.00+0.053WBN_GC_L_0.75-0.032BadGroup' numeric
@attribute 0.377WBN_GC_H_0.25+0.343WBN_GC_H_0.50+0.324NumHBA-0.303WBN_GC_L_0.25-0.276WBN_GC_L_0.50+0.253WBN_GC_H_0.75-0.25BBB+0.234PSA+0.216MW+0.215BadGroup+0.212NumRot+0.168WBN_GC_H_1.00+0.138NumHBD+0.137WBN_GC_L_1.00-0.12WBN_EN_H_1.00-0.099WBN_LP_H_0.50+0.098WBN_EN_H_0.25-0.095WBN_LP_H_0.75-0.092WBN_EN_H_0.75-0.09WBN_LP_H_1.00-0.075WBN_LP_H_0.25+0.064WBN_LP_L_1.00+0.055WBN_LP_L_0.75-0.05XLogP+0.046WBN_LP_L_0.25+0.043WBN_LP_L_0.50-0.039WBN_GC_L_0.75-0.032WBN_EN_L_0.25+0.025WBN_EN_H_0.50-0.019WBN_EN_L_0.50+0.009WBN_EN_L_1.00-0.004WBN_EN_L_0.75 numeric
@attribute -0.396WBN_EN_H_0.25-0.328WBN_GC_H_0.50-0.327WBN_EN_H_0.50-0.325WBN_GC_H_0.25+0.306NumRot+0.256MW-0.254WBN_GC_L_0.25-0.251WBN_GC_L_0.50-0.227WBN_GC_H_0.75+0.171NumHBA-0.164WBN_GC_L_0.75-0.137WBN_GC_H_1.00-0.122WBN_EN_L_0.25+0.118PSA-0.117BBB-0.113WBN_EN_H_0.75-0.112WBN_EN_L_0.50-0.099WBN_EN_L_0.75-0.089WBN_EN_L_1.00-0.079WBN_GC_L_1.00-0.055WBN_LP_L_1.00-0.052WBN_LP_L_0.75+0.049WBN_LP_H_1.00+0.049WBN_LP_H_0.75-0.045WBN_LP_L_0.50+0.042WBN_LP_H_0.50-0.031NumHBD-0.029WBN_LP_L_0.25-0.028WBN_EN_H_1.00+0.026XLogP-0.017BadGroup-0.011WBN_LP_H_0.25 numeric
@attribute -0.41WBN_LP_H_0.25-0.349WBN_GC_L_0.75-0.347WBN_GC_L_0.50-0.313WBN_GC_L_0.25-0.252WBN_LP_H_0.50-0.233NumHBD-0.226MW-0.217PSA-0.207NumHBA-0.194BadGroup-0.182WBN_GC_L_1.00-0.162WBN_LP_H_0.75-0.134WBN_LP_L_0.75-0.133XLogP-0.131WBN_LP_L_1.00-0.124WBN_LP_H_1.00-0.122WBN_LP_L_0.50+0.115WBN_EN_L_0.25-0.098NumRot+0.098BBB+0.078WBN_EN_L_0.50-0.07WBN_LP_L_0.25+0.048WBN_EN_L_0.75+0.047WBN_GC_H_0.50+0.038WBN_EN_H_0.25+0.035WBN_GC_H_0.75+0.032WBN_GC_H_0.25+0.024WBN_EN_L_1.00+0.024WBN_GC_H_1.00+0.018WBN_EN_H_0.50-0.01WBN_EN_H_0.75-0.008WBN_EN_H_1.00 numeric
@attribute '0.398XLogP+0.352BadGroup-0.309NumHBD+0.284WBN_LP_H_0.25+0.271WBN_EN_H_0.25+0.251WBN_EN_H_0.50+0.211MW-0.203PSA-0.188WBN_GC_L_0.25+0.187WBN_EN_L_0.75+0.187WBN_EN_L_0.50-0.181WBN_GC_L_0.50+0.18 WBN_EN_L_1.00+0.172WBN_EN_L_0.25+0.134WBN_EN_H_0.75-0.134WBN_GC_H_0.75-0.124WBN_GC_H_1.00+0.12 BBB-0.114WBN_GC_H_0.50+0.097NumRot-0.083WBN_GC_L_0.75+0.075NumHBA-0.075WBN_GC_H_0.25+0.067WBN_EN_H_1.00+0.056WBN_LP_H_0.50-0.048WBN_LP_L_0.25+0.037WBN_LP_L_1.00-0.036WBN_LP_H_1.00+0.019WBN_LP_L_0.75+0.017WBN_GC_L_1.00-0.014WBN_LP_H_0.75-0.008WBN_LP_L_0.50' numeric
@attribute '0.594BadGroup-0.451NumRot-0.263WBN_EN_H_0.25-0.246XLogP-0.24NumHBD+0.203WBN_LP_H_0.25-0.2MW-0.193WBN_EN_H_0.50+0.154NumHBA-0.153WBN_LP_L_0.50-0.149WBN_LP_L_0.25-0.145WBN_LP_L_0.75-0.132WBN_LP_L_1.00-0.087BBB+0.075WBN_GC_H_1.00+0.071WBN_GC_H_0.75-0.051WBN_EN_H_0.75-0.041WBN_LP_H_1.00-0.036WBN_LP_H_0.75-0.036WBN_EN_L_1.00-0.034PSA-0.031WBN_EN_L_0.75+0.03 WBN_GC_H_0.50-0.023WBN_EN_L_0.50-0.018WBN_GC_H_0.25-0.014WBN_EN_H_1.00+0.013WBN_GC_L_0.75+0.012WBN_GC_L_0.50+0.006WBN_LP_H_0.50+0.006WBN_GC_L_1.00+0.001WBN_GC_L_0.25+0.001WBN_EN_L_0.25' numeric
@attribute '0.389NumHBD-0.362WBN_EN_L_0.25+0.359WBN_EN_H_0.25-0.271WBN_EN_L_0.50-0.213PSA-0.209WBN_LP_L_0.25-0.198WBN_GC_H_0.75-0.196WBN_GC_H_1.00+0.192WBN_EN_H_0.50-0.191WBN_EN_L_0.75-0.174WBN_LP_H_1.00-0.155WBN_EN_H_1.00-0.15WBN_GC_H_0.50-0.149WBN_LP_H_0.75-0.138WBN_EN_L_1.00+0.137BBB-0.137WBN_LP_L_0.50+0.135NumHBA-0.113WBN_GC_L_0.25-0.112MW+0.11 WBN_GC_L_1.00-0.104WBN_LP_L_0.75+0.097BadGroup-0.087WBN_LP_H_0.50+0.086WBN_GC_L_0.75-0.082WBN_LP_L_1.00-0.072WBN_EN_H_0.75-0.07XLogP-0.063WBN_GC_L_0.50-0.059WBN_GC_H_0.25-0.049NumRot+0.039WBN_LP_H_0.25' numeric
@attribute Outcome {Active,Inactive}

@data
2.56236,-0.78729,-1.907708,-1.574472,-2.711969,1.143982,2.563891,1.25581,Inactive
2.004964,-2.616113,-0.071156,1.211684,0.81847,0.867643,0.310554,-0.030029,Inactive
0.232518,3.342722,-0.842936,1.394436,1.674541,0.111931,-0.392237,1.513236,Inactive
0.090217,3.5854,-0.526371,1.775466,1.492007,0.518605,0.226139,1.056106,Inactive
7.086351,1.452549,-0.423343,-3.410368,-0.734593,-1.768661,-0.840948,-1.584989,Inactive
-0.236218,-1.104862,-1.962064,0.755927,0.396767,2.291212,1.405332,0.629967,Inactive
2.340187,-2.158345,-1.587485,-3.368462,-3.53356,-0.847982,1.04877,0.740181,Inactive
3.248818,-2.224081,-2.485211,1.042536,-3.513854,-0.622262,-2.964228,0.490071,Inactive
-0.340729,2.727033,-3.896041,-1.503433,1.224731,1.073756,0.239624,1.371121,Inactive
1.538314,0.27408,2.321588,1.811578,0.715203,-1.174652,-0.233626,-0.126245,Inactive
-5.008624,-2.154505,-2.758989,-0.375559,-0.873477,-0.501206,0.091728,-0.544187,Inactive
6.257109,8.130067,-1.566726,-0.24854,2.968033,2.220328,-1.067491,-1.56274,Inactive
11.603928,4.08705,-0.53502,-1.982373,0.891618,-0.547923,-0.877868,-0.576333,Inactive
6.200645,7.699782,-2.060128,-0.713647,3.257109,2.144882,-0.691445,-1.533803,Inactive
2.596544,0.245619,0.26047,-2.168091,-1.312724,-0.995664,-0.110887,-0.342556,Inactive
0.836322,4.294461,-2.652289,-0.240854,-0.160639,1.387369,-1.21246,1.685554,Inactive
-0.12242,3.546998,0.78652,1.517989,1.025857,1.088108,0.508091,0.850998,Inactive
-3.730514,0.430984,1.234532,2.222429,0.100242,-0.261582,-0.086833,-0.277334,Inactive
-0.683107,3.546401,0.175352,2.039793,0.579296,0.28687,-0.607581,1.32817,Inactive
0.502707,2.425172,-4.727467,0.294059,2.074488,1.335416,0.601186,0.991528,Inactive
-0.857158,3.686811,0.741382,2.007474,0.460846,0.224269,-0.574677,1.138181,Inactive
-3.804593,-0.907678,0.2567,2.051875,0.02618,-1.054936,-0.309389,0.358267,Inactive
-5.870705,-1.936057,-2.360483,-1.25545,-0.950013,1.378645,-0.635971,-0.075536,Inactive
1.226759,0.800589,1.875782,-4.113154,-1.265416,-0.717038,-2.548648,-0.508129,Inactive
4.519659,0.60571,-1.504513,0.489529,-1.766734,-0.963699,-0.86016,0.726401,Inactive
-6.113374,0.382269,0.293354,0.868961,0.730799,0.026513,1.378005,-1.042036,Inactive
4.191545,-1.122247,0.250592,-4.128832,3.777631,3.338565,-2.459306,-2.019478,Inactive
0.184725,3.573317,0.04485,0.08631,1.296165,-0.825942,0.215927,1.213851,Inactive
-5.385554,-2.260764,-2.664258,-0.067446,-0.98744,0.415265,0.23996,-1.064343,Inactive
-3.00769,1.239331,-0.407625,1.192166,-0.607154,-1.733154,-0.122477,-0.220117,Inactive
-0.282933,4.294334,-1.431675,0.404225,-0.839509,-0.891307,-0.385694,0.859151,Inactive
-0.691519,4.16896,1.929493,0.781345,-0.070525,-0.642705,-0.434277,0.824819,Inactive
-4.323056,-1.809647,-0.718831,1.455455,0.608472,-0.330745,0.187213,0.231302,Inactive
1.160495,3.541967,-1.234335,1.683215,1.85862,1.191773,-0.048411,1.580358,Inactive
-4.96554,-1.79317,-2.318944,-0.074497,-1.01842,-0.660316,0.118312,-0.524481,Inactive
1.247553,1.407819,-0.337144,-0.660608,3.019908,-1.248471,0.881782,0.177718,Inactive
6.206409,-0.364167,0.764894,0.329977,1.420399,0.241757,1.394343,0.340849,Inactive
2.184611,-0.431425,1.598246,1.402073,0.522543,-0.27532,0.698938,0.197395,Inactive
2.084413,-0.36238,1.264326,1.153365,-0.50582,-0.362975,0.786115,0.104981,Inactive
1.99206,-0.806703,0.808718,0.89833,-0.165324,-0.382619,0.817215,0.245797,Inactive
2.067551,-0.178747,1.741386,0.661078,0.337968,-1.270165,0.161513,-0.020333,Inactive
3.100337,0.452817,1.091134,0.69346,1.020527,-1.103609,-0.117056,-0.451503,Inactive
1.092552,-0.058934,0.862149,-0.98319,0.278457,0.66356,-1.176892,1.257758,Inactive
1.997676,-0.09534,2.002435,1.584369,0.636186,-0.558968,0.771883,0.221937,Inactive
2.101759,-0.430425,1.720621,1.583708,0.450951,-0.07308,0.442257,0.138559,Inactive
2.271583,-0.31469,1.306913,1.201936,-0.416927,-0.147241,0.287819,-0.131566,Inactive
2.250231,-0.45731,1.500572,1.250213,0.631331,-0.440455,0.94397,0.255848,Inactive
2.303532,-0.394438,1.144729,0.945703,-0.083425,-0.434361,0.913424,0.245448,Inactive
1.681091,0.250517,1.839589,1.827403,1.741606,0.248244,0.152217,-0.940823,Inactive
1.913195,-0.067579,2.01907,1.549931,0.627516,-0.632095,0.854484,0.210319,Inactive
2.353474,-1.168586,1.59144,0.156285,-0.06639,-0.215557,1.91048,-0.215967,Inactive
1.963702,-1.706318,0.746867,-0.111548,0.292229,-0.606908,1.142874,-0.300603,Inactive
3.321502,-2.539698,-0.226006,1.387615,0.92491,-0.238765,-0.906992,-0.012993,Inactive
-5.617043,1.252354,-0.957791,0.409531,-0.255834,-1.815744,0.143227,-0.208038,Inactive
2.69373,-0.573293,1.388057,0.759616,-0.594745,-0.55174,1.254183,0.444997,Inactive
3.177277,-3.401387,0.458552,0.33925,-0.596694,0.810009,-1.734406,-1.179242,Inactive
2.332897,-0.557972,0.740346,-5.391885,-1.339135,-0.815794,-1.692265,0.446183,Inactive
-3.186883,-2.538959,0.40483,-0.292034,1.325631,-1.976536,0.423946,-0.464863,Inactive
0.626725,3.10464,-1.12851,0.391323,-0.538653,-0.960691,1.148805,0.704456,Inactive
1.614152,-3.059846,-2.625292,0.293705,0.088875,2.349261,1.434299,1.178045,Inactive
4.16519,-2.561593,1.554489,0.497604,0.855942,-1.356801,-1.179175,-0.194172,Inactive
3.112169,-0.663645,1.177331,0.889374,0.935191,-0.757959,-0.653174,0.479074,Inactive
0.587104,0.962639,6.800462,3.385647,-6.507542,0.374124,-2.28806,0.001394,Inactive
4.396501,0.605137,-0.526915,-0.463713,-2.235084,-2.085434,-0.085893,-0.425026,Inactive
5.391463,-2.565715,-1.927975,2.950102,1.232432,0.6183,-1.474265,1.046574,Inactive
0.280959,-0.381301,2.689713,1.95217,-0.325906,0.826337,-0.344526,-1.250267,Inactive
2.713524,0.081626,2.336273,0.980239,0.955833,-1.409127,0.804079,0.756164,Inactive
2.522733,0.038418,2.983992,1.533078,0.230979,-0.129877,0.64379,0.670034,Inactive
-1.710845,-1.101854,2.709612,-1.359389,-1.746319,4.336502,0.258151,0.061308,Inactive
2.17014,-1.385807,1.413653,0.244649,0.952235,-0.740865,1.300908,-0.204131,Inactive
0.056031,1.276069,0.252382,1.025552,0.419677,0.877878,0.290415,-0.062093,Inactive
1.381059,1.233985,-0.387112,0.263075,2.167509,0.674735,1.660562,0.556439,Inactive
1.583754,1.250583,-1.10867,-0.403413,2.950912,-0.673128,1.991622,0.662652,Inactive
2.683048,-2.004419,0.692493,0.523858,-1.095117,0.95149,0.140524,-1.286264,Inactive
3.681954,-2.778192,-0.805146,-0.506661,1.135091,-0.300929,-0.090143,-0.399398,Inactive
8.158567,-1.653088,3.124817,-1.034068,-0.049641,0.98644,-1.983459,-1.414636,Inactive
3.21261,-2.101481,0.957636,-0.351607,-0.673808,0.329691,0.019063,-0.555052,Inactive
4.011247,-1.219825,-0.140108,-2.748758,-2.408786,-3.679722,1.150581,0.355961,Inactive
2.978213,-2.062567,-1.55636,-3.63337,-3.574212,-0.763437,1.049676,0.59332,Inactive
-2.912972,3.80242,0.562486,0.032925,-3.100274,-0.397819,0.745669,0.022193,Inactive
1.690234,-0.897652,1.824318,1.399041,0.66048,-0.12658,0.380274,-0.091216,Inactive
-0.109444,-2.695783,-1.296324,0.225006,-0.507042,3.034097,1.002037,0.450035,Inactive
3.404536,-0.429113,1.804289,-0.110539,0.196013,-1.195498,0.841596,0.765601,Inactive
1.436815,-0.223028,1.690796,-0.10813,-2.396938,0.378117,0.765242,1.187416,Inactive
10.626959,2.563592,3.563234,-2.205134,2.473865,1.391252,0.442731,-2.352672,Inactive
2.47802,-1.007637,1.73267,-0.068272,-0.134255,-0.855807,1.874614,0.291376,Inactive
-3.461618,-0.800412,-3.97617,0.086598,-0.127423,1.983124,0.755623,-0.762251,Inactive
3.146829,-0.647651,1.691155,1.189547,0.507293,-0.005798,-0.324802,0.55825,Inactive
1.745791,-0.655449,0.943418,-0.176848,-1.865815,1.028693,0.920572,0.839309,Inactive
3.326731,-0.654295,1.448082,0.767046,0.817047,-0.548577,0.426941,0.717727,Inactive
1.780346,-0.649456,0.944252,-0.176812,-1.857504,1.021859,0.924473,0.839253,Inactive
3.631127,-1.783823,0.796978,-0.139178,-0.595627,-1.226322,-1.009266,-0.910938,Inactive
-0.841009,1.676161,0.409087,-2.90748,0.025025,-2.298949,2.054764,-0.782534,Inactive
1.95827,-3.293667,-0.543976,-2.639196,0.275351,1.710713,-2.222073,-0.425273,Inactive
1.1234,-0.118057,0.881398,-0.909801,0.205171,0.864375,-1.30875,1.222642,Inactive
1.414418,-0.08469,2.141872,1.567163,-0.171682,-1.120941,-0.614201,0.191097,Inactive
0.580897,-0.227913,0.868083,-0.815897,-0.117572,0.889053,-1.32261,1.144648,Inactive
2.086499,0.105917,1.916821,1.323211,0.301534,-1.532027,-0.247668,0.429002,Inactive
-3.477931,4.053855,1.523677,-3.36496,-0.762416,-1.04937,-0.361166,-0.243146,Inactive
1.93674,-0.49964,1.283576,1.46126,0.614821,-0.433711,-0.293925,-0.058399,Inactive
1.781692,-0.850759,0.517324,0.960039,0.119394,-0.693343,-0.051057,0.040482,Inactive
1.177975,-0.053411,0.803757,-1.06761,0.401653,0.496363,-1.049891,1.327109,Inactive
1.990506,0.100456,1.974218,1.407088,0.179299,-1.359231,-0.376671,0.35792,Inactive
1.880843,-0.516839,0.98863,1.266349,-0.100488,-0.204186,-0.455784,-0.122694,Inactive
2.354648,0.352108,1.984349,1.444257,0.25567,-0.105982,0.558107,-0.493895,Inactive
1.67791,-0.411829,1.588863,1.90572,0.453236,-0.064793,-0.928254,-0.178198,Inactive
3.200667,0.426068,1.171066,0.740744,1.053636,-0.936233,-0.267556,-0.432225,Inactive
0.754098,-0.330816,1.295759,0.643865,-1.975799,1.228807,0.979842,0.395094,Inactive
1.829273,-0.287837,1.837,0.848994,0.019741,-0.723015,-0.222796,-0.195012,Inactive
-3.599427,-0.682699,1.07889,2.107188,0.553049,-1.457823,0.291565,-0.206363,Inactive
0.293431,0.154146,1.980047,-2.094404,-0.063257,1.30289,-0.717967,1.271019,Inactive
1.759045,0.382007,3.040148,1.260463,0.089813,-1.495086,0.695976,0.364821,Inactive
5.440772,-2.220186,1.515108,-0.562178,1.128322,-1.674076,-0.605303,-0.238445,Inactive
-0.813059,0.196873,-2.993458,1.145959,-0.636824,1.629897,0.743651,0.861792,Inactive
1.217968,-1.025692,1.170869,-0.739264,-1.578951,-0.411086,0.521621,-1.797681,Inactive
3.132308,-1.59193,1.224493,0.335483,-0.043985,-1.007728,-1.195797,-0.630502,Inactive
-0.016064,2.6885,-1.77708,1.084636,2.47886,0.846527,0.882968,0.754502,Inactive
3.992538,-3.017861,-0.726145,1.875952,0.565989,0.681057,-1.83802,-0.003508,Inactive
4.980521,-0.776453,0.407461,1.206126,1.041796,-1.026949,-0.52518,0.560609,Inactive
2.370663,-3.86826,0.306401,-0.617476,0.869006,-0.903511,-0.778726,-0.044927,Inactive
1.866674,-1.0442,0.205827,-2.45986,-3.348655,-0.486975,1.575654,-0.470341,Inactive
2.723073,-3.743206,-0.371012,-2.389031,-0.112403,1.732958,-3.15645,0.694559,Inactive
0.86414,-1.517385,0.771814,0.262295,-2.134103,2.53108,1.401253,0.42556,Inactive
-2.918652,0.060287,3.206562,-1.281625,0.587127,1.044363,0.559885,0.891093,Inactive
3.145436,-1.870884,-0.047164,1.435589,0.610024,0.507052,-0.616083,-0.861906,Inactive
1.90616,-0.689888,0.995701,-0.09412,-1.794239,1.697323,1.998561,0.683019,Inactive
3.251528,-0.527495,1.503877,-0.117065,0.606152,-0.828922,1.173111,0.410462,Inactive
-0.032592,-0.954353,2.561698,0.471857,-2.521124,1.794156,1.260532,0.448338,Inactive
2.651277,-1.897291,-0.980105,1.42866,1.217531,0.654418,0.940662,0.839062,Inactive
1.205751,1.532736,-0.802877,0.260959,1.693451,-0.225069,0.446071,-0.517002,Inactive
-3.081295,-2.487283,-0.636493,0.064102,1.401693,-1.47972,0.636767,-1.043596,Inactive
6.145066,-0.126559,-2.938264,0.31316,-0.326391,-2.015142,-0.718695,1.577006,Inactive
-2.988517,-3.343308,-0.165323,0.400572,1.06539,0.276366,0.26865,-0.619757,Inactive
-5.711117,-2.396214,0.605457,-2.930115,2.817215,0.034982,-0.362148,0.816317,Inactive
2.328152,-2.147905,1.406555,1.109396,-0.409158,0.907293,-0.161822,-1.259883,Inactive
2.581844,-1.908979,0.124856,1.266051,0.007362,0.130773,-1.038468,-0.470469,Inactive
0.798079,0.573066,-2.166158,-0.325264,1.061108,0.125786,0.352002,-1.321184,Inactive
4.177348,-1.356257,-3.516939,-0.908703,0.05154,-0.944754,0.599256,0.285678,Inactive
10.910143,1.642124,-2.311429,-1.594838,2.464264,0.544362,1.28718,-1.047486,Inactive
4.727784,0.225817,2.025001,-0.219373,-0.332455,-0.82445,-1.046301,-1.778745,Inactive
-3.770579,1.6873,-2.500265,0.565214,-1.44993,-1.2441,1.123869,0.884248,Inactive
3.465266,-0.296978,1.22629,-0.576287,1.535618,-1.417814,1.467555,-0.620632,Inactive
4.460339,-2.224313,-1.280464,-0.550744,1.277089,-0.226749,-0.003999,-0.3245,Inactive
2.619814,-0.457462,-0.414862,-3.436823,-2.851144,-0.752158,-2.151459,0.301173,Inactive
2.233881,-1.751484,1.452812,0.579563,-1.517118,-1.066744,-1.442251,-0.838857,Inactive
4.152762,-0.984613,-0.262238,-1.139374,-2.288783,0.419385,-0.094064,-0.899845,Inactive
4.132333,-0.176003,0.03251,-1.190858,-1.933145,-1.042503,-1.041666,-0.563886,Inactive
2.671272,-1.776298,1.070682,1.022221,0.301896,0.219733,-0.648482,-1.302658,Inactive
2.008333,-2.1418,0.573568,1.019865,0.160464,1.281689,0.776138,0.345397,Inactive
1.612864,1.931861,-0.609117,-0.353121,2.756557,-1.937155,0.916384,0.777044,Inactive
3.603755,-3.272722,-0.450559,0.764695,2.41223,-0.345878,-0.191656,-0.320372,Inactive
7.086505,-0.527447,-2.400626,-0.731856,1.687411,-0.930092,0.853026,0.722868,Inactive
1.871141,-2.122875,-1.435815,-3.664468,-3.579323,-1.195277,1.28855,0.660973,Inactive
1.514235,-2.192777,-1.215217,-3.256139,-4.016255,-0.432333,0.618222,0.407241,Inactive
8.107364,1.90175,-0.13518,-0.871447,-1.167062,-1.759584,1.130648,-0.119181,Inactive
-1.850917,-3.351889,-1.760566,0.821814,-0.962499,1.52665,-1.652959,-1.230505,Inactive
2.280329,-1.083446,1.412814,0.919253,0.232847,-0.480019,0.351805,0.474247,Inactive
1.278669,-3.445649,-1.188515,0.50635,-1.154951,3.257302,0.886651,0.757256,Inactive
2.384647,-1.624273,-0.136234,0.494144,-1.178374,2.146783,1.993228,0.588398,Inactive
0.901854,-3.067459,-1.413903,-0.875196,-0.524245,3.244926,-0.470532,1.666767,Inactive
4.63696,-3.018254,0.761483,-1.305628,0.205939,0.281601,-0.383475,-0.770832,Inactive
1.574048,-2.785415,-2.255117,0.446725,-0.499121,2.299603,0.779744,1.498465,Inactive
1.665312,-1.145376,2.273596,1.119632,-0.245698,0.659746,1.226419,-0.097486,Inactive
2.43922,-0.582613,2.141728,0.748046,-0.252114,-0.216737,1.623065,0.812306,Inactive
1.680398,-1.259325,1.552225,1.508127,-0.115621,0.812859,1.117313,0.003653,Inactive
1.777096,-0.752125,2.26189,1.564275,-0.641042,0.258663,0.834226,0.325171,Inactive
2.093903,-1.267439,1.01419,0.820345,-1.108912,0.381102,0.994385,0.379429,Inactive
2.473858,-0.831824,1.883806,0.197777,-0.483522,0.181661,1.836502,0.383751,Inactive
1.492953,-1.173152,1.910279,1.502964,-1.012548,0.749032,0.613847,0.203972,Inactive
1.288691,-0.919038,2.045972,1.827035,-0.93877,1.113704,0.805013,-0.276942,Inactive
1.165611,-1.281608,2.331455,1.239029,-0.574746,0.862961,1.081686,-0.195803,Inactive
1.497226,-1.722463,0.751193,1.352068,-0.096901,0.937708,0.116715,-0.273775,Inactive
2.119766,-1.266853,0.706587,0.765755,-0.504754,-0.18045,0.251505,0.310235,Inactive
-1.958826,-0.798775,-3.033704,-0.180362,0.743123,0.362445,-0.054081,-0.459405,Inactive
-1.930622,-0.781946,-2.901161,0.03435,0.645556,0.76295,-0.552889,-0.577982,Inactive
6.935595,0.91364,-0.061672,-2.564907,1.818441,0.013796,-0.934154,-2.646654,Inactive
-1.966356,0.026983,-0.255951,1.042923,0.405337,1.055311,0.567823,-0.698312,Inactive
2.065809,-0.486423,1.282416,-0.209554,-2.107653,1.176597,1.773772,1.086627,Inactive
-0.114647,-2.268044,-3.544497,0.022992,-1.67599,0.449991,-1.391985,0.023455,Inactive
-0.279666,-2.323405,-3.517334,0.110863,-1.705612,0.660096,-1.51784,-0.05818,Inactive
2.700389,-1.893257,-3.158337,-1.384062,-2.538954,1.219505,1.354184,0.250466,Inactive
1.242804,0.518146,3.398685,-2.212989,0.951633,0.766284,-1.121117,1.628526,Inactive
-3.839961,-0.926683,-0.22428,-0.409796,1.589596,-1.736364,1.269892,-0.061416,Inactive
2.899718,-0.281633,1.563841,1.057145,1.033785,-1.222511,-0.445075,0.55465,Inactive
3.285877,-0.723536,1.877436,0.985175,0.274979,0.361762,0.767131,0.748123,Inactive
2.46699,-0.37967,1.774397,0.664885,0.147266,-1.760526,-0.424518,0.875731,Inactive
2.215008,0.589525,2.591607,-3.615865,0.045486,-0.311224,-0.55285,2.220979,Inactive
2.830071,-0.242025,1.983922,1.182041,0.715872,-0.621668,0.139191,0.697765,Inactive
1.867453,-0.633629,1.290198,-0.168916,-2.307048,1.549071,1.633915,0.973635,Inactive
1.654086,0.669456,3.387935,-2.825856,0.633009,-0.161801,-0.721025,2.226315,Inactive
2.169849,-0.597001,1.887551,1.404494,-0.261323,0.249948,-0.173454,0.258479,Inactive
3.30749,-0.511713,1.784511,-0.122171,0.094009,-1.000654,0.830206,0.703512,Inactive
1.758293,-3.61358,-0.563092,-0.591135,-1.74824,1.927193,-0.054137,0.305514,Inactive
1.22091,-2.585327,1.536795,-4.780147,2.580166,-0.137991,-1.058958,0.770246,Inactive
2.280711,-1.177952,1.142456,1.141293,0.903637,-0.243511,0.680117,0.165016,Inactive
2.82726,-0.918547,1.610208,0.7575,0.028393,0.02076,1.551661,0.829569,Inactive
3.354854,-0.681169,0.865368,0.392031,1.255668,-1.378505,0.149094,0.672239,Inactive
5.616465,8.481798,-0.531795,-2.212552,2.282999,1.228545,-0.530648,-2.950426,Inactive
1.369243,-0.28331,1.709464,-0.052049,-2.494872,0.579877,0.627631,1.13648,Inactive
2.256991,-2.175343,0.114201,0.690004,0.993766,0.539505,0.355348,0.436969,Inactive
8.060043,-0.386344,-2.27516,-1.020279,1.89939,-0.791101,0.814671,0.479355,Inactive
-1.942907,0.261684,0.640937,-0.311528,2.410037,-1.554077,1.181834,-0.339989,Inactive
1.988889,-1.032288,2.277423,0.720732,0.490011,-0.173841,1.79091,-0.129136,Inactive
3.219093,-0.784723,0.90473,0.500766,1.067808,-1.004008,-0.106488,0.572351,Inactive
2.94337,-0.347926,1.381671,0.807153,1.192393,-1.361625,-0.114981,0.652699,Inactive
2.664246,-1.894015,-0.028894,0.998287,0.19826,-0.191415,-0.554357,-0.370771,Inactive
0.104936,0.420207,-1.260927,-0.051355,1.533974,-0.405559,2.165034,0.802929,Inactive
5.054265,-4.785327,-0.841544,-1.295795,1.24447,-0.336368,0.881594,-0.367514,Inactive
3.662443,-0.874641,-1.392578,-0.743818,-2.44739,-1.665517,-0.667681,-0.879103,Inactive
0.862299,0.445707,3.278805,-3.362973,0.612356,1.122356,-0.832383,0.756656,Inactive
-0.347245,0.902192,-0.963186,-1.470867,1.692258,0.549897,1.309917,1.843089,Inactive
